date,quantité,catégorie_produit,nom_client,longitude,latitude,type_transport,coût_transport
2031-01-01,412,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,515.0
2031-01-01,414,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,507.55
2031-01-01,415,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,528.73
2031-01-01,419,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,480.11
2031-01-01,421,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,536.37
2031-01-01,423,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,582.99
2031-01-01,426,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,600.77
2031-01-01,428,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,548.72
2031-01-01,430,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,451.37
2031-01-01,432,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,463.85
2031-01-01,433,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,457.98
2031-01-01,435,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,550.73
2031-01-01,437,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,567.26
2031-01-01,439,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,503.03
2031-01-01,441,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,540.65
2031-01-01,442,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,616.26
2031-01-01,444,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,587.02
2031-01-01,446,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,521.77
2031-01-01,448,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,592.31
2031-01-01,450,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,530.05
2031-01-01,451,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,534.84
2031-01-01,453,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,555.37
2031-01-01,455,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,579.69
2031-01-01,457,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,552.95
2031-01-01,459,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,540.65
2031-01-01,460,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,575.01
2031-01-01,462,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,577.51
2031-01-01,464,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,613.47
2031-01-01,466,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,448.08
2031-01-01,468,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,513.75
2031-01-01,469,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,496.06
2031-01-01,471,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,634.04
2031-01-01,473,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,644.32
2031-01-01,475,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,513.83
2031-01-01,477,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,615.37
2031-01-01,478,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,658.79
2031-01-01,480,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,619.24
2031-01-01,482,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,610.23
2031-01-01,484,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,612.76
2031-01-01,486,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,564.67
2031-01-01,487,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,604.85
2031-01-01,489,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,693.54
2031-01-01,491,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,641.3
2031-01-01,493,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,576.75
2031-01-01,495,Insectes en vrac,Christiansen & Lind A/S,12.53463,55.67938,rail,606.86
2031-01-01,162,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,856.33
2031-01-01,168,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1006.45
2031-01-01,170,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1058.37
2031-01-01,171,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,923.99
2031-01-01,172,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1252.66
2031-01-01,173,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,914.47
2031-01-01,174,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1246.78
2031-01-01,175,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,986.71
2031-01-01,176,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1178.42
2031-01-01,178,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1045.45
2031-01-01,179,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1093.37
2031-01-01,180,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,888.04
2031-01-01,181,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1254.42
2031-01-01,184,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1145.53
2031-01-01,185,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1043.1
2031-01-01,187,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1010.44
2031-01-01,188,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1302.93
2031-01-01,189,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,821.44
2031-01-01,190,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1160.56
2031-01-01,191,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1076.93
2031-01-01,192,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,992.35
2031-01-01,193,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1088.2
2031-01-01,195,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1168.2
2031-01-01,196,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1335.35
2031-01-01,197,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,879.35
2031-01-01,198,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1116.4
2031-01-01,199,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,981.78
2031-01-01,200,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1151.17
2031-01-01,201,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1251.36
2031-01-01,202,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1115.22
2031-01-01,205,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1276.27
2031-01-01,207,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1313.03
2031-01-01,208,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1221.64
2031-01-01,209,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1350.27
2031-01-01,210,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1184.06
2031-01-01,211,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1462.33
2031-01-01,212,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1045.92
2031-01-01,214,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1457.99
2031-01-01,215,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1338.52
2031-01-01,218,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1280.38
2031-01-01,219,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1029.0
2031-01-01,220,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1343.81
2031-01-01,221,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1375.88
2031-01-01,222,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1460.34
2031-01-01,223,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1466.91
2031-01-01,224,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,947.24
2031-01-01,225,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1453.64
2031-01-01,226,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1274.27
2031-01-01,227,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1279.91
2031-01-01,228,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1473.02
2031-01-01,229,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1237.38
2031-01-01,230,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1350.86
2031-01-01,231,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1139.65
2031-01-01,232,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,avion,2289.17
2031-01-01,233,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1067.41
2031-01-01,234,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1264.4
2031-01-01,235,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1849.5
2031-01-01,236,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,2023.7
2031-01-01,237,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1364.13
2031-01-01,238,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1369.89
2031-01-01,239,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1347.57
2031-01-01,240,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1663.32
2031-01-01,241,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1415.46
2031-01-01,242,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1108.64
2031-01-01,243,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1512.84
2031-01-01,244,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1691.04
2031-01-01,245,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1208.72
2031-01-01,246,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1531.52
2031-01-01,247,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1421.69
2031-01-01,248,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1427.44
2031-01-01,249,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1462.45
2031-01-01,250,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1350.86
2031-01-01,251,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1120.39
2031-01-01,252,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1420.87
2031-01-01,253,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1218.47
2031-01-01,254,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1730.51
2031-01-01,255,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1647.46
2031-01-01,256,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1383.28
2031-01-01,257,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1147.17
2031-01-01,258,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1394.08
2031-01-01,259,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1277.79
2031-01-01,260,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1588.14
2031-01-01,261,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1686.22
2031-01-01,262,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,984.83
2031-01-01,263,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1452.0
2031-01-01,264,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1581.56
2031-01-01,265,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1712.06
2031-01-01,266,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1531.05
2031-01-01,267,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1881.8
2031-01-01,268,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1951.81
2031-01-01,269,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1295.53
2031-01-01,270,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1395.49
2031-01-01,272,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1661.44
2031-01-01,274,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,2027.7
2031-01-01,275,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1776.67
2031-01-01,277,Barres protéinées,"Comercial León, Zapata y Burgos Sociedad Anónima",-71.19901,-30.60106,bateau,1691.98
2031-01-01,160,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,53.06
2031-01-01,161,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,50.09
2031-01-01,163,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,51.38
2031-01-01,165,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,49.31
2031-01-01,166,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,46.55
2031-01-01,167,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,52.3
2031-01-01,169,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,46.7
2031-01-01,171,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,44.45
2031-01-01,172,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,51.4
2031-01-01,173,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,50.64
2031-01-01,174,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.14
2031-01-01,175,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,52.3
2031-01-01,176,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,52.24
2031-01-01,177,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,51.08
2031-01-01,178,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.29
2031-01-01,179,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,56.79
2031-01-01,180,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,56.74
2031-01-01,182,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,57.0
2031-01-01,183,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,50.57
2031-01-01,185,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,62.1
2031-01-01,187,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.35
2031-01-01,188,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,55.03
2031-01-01,189,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,61.12
2031-01-01,190,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,60.28
2031-01-01,191,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.34
2031-01-01,192,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,62.88
2031-01-01,193,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,65.18
2031-01-01,194,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.4
2031-01-01,195,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,59.47
2031-01-01,196,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.96
2031-01-01,197,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,54.03
2031-01-01,199,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,55.8
2031-01-01,200,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,64.68
2031-01-01,202,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,59.95
2031-01-01,203,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,60.25
2031-01-01,204,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,60.13
2031-01-01,206,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,64.09
2031-01-01,207,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,65.25
2031-01-01,208,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,60.88
2031-01-01,209,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,62.46
2031-01-01,210,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,67.92
2031-01-01,212,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,64.66
2031-01-01,216,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,67.65
2031-01-01,217,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,57.74
2031-01-01,218,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,72.73
2031-01-01,219,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,67.69
2031-01-01,220,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,59.44
2031-01-01,221,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,66.95
2031-01-01,222,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,71.8
2031-01-01,223,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,71.66
2031-01-01,224,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,70.15
2031-01-01,225,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,70.46
2031-01-01,226,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,74.94
2031-01-01,227,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,68.77
2031-01-01,228,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,75.14
2031-01-01,229,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,60.94
2031-01-01,230,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,72.97
2031-01-01,231,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,80.85
2031-01-01,232,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,66.01
2031-01-01,233,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,65.82
2031-01-01,234,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,85.74
2031-01-01,235,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,73.6
2031-01-01,236,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,75.84
2031-01-01,237,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,76.16
2031-01-01,238,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,68.2
2031-01-01,239,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,69.47
2031-01-01,240,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,72.21
2031-01-01,241,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,68.57
2031-01-01,242,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,67.37
2031-01-01,243,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,69.64
2031-01-01,244,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,74.92
2031-01-01,245,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,64.69
2031-01-01,246,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,82.58
2031-01-01,247,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,67.75
2031-01-01,248,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,68.02
2031-01-01,249,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,82.06
2031-01-01,250,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,81.88
2031-01-01,251,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,86.83
2031-01-01,252,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,71.18
2031-01-01,253,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,74.05
2031-01-01,254,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,75.91
2031-01-01,255,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,86.64
2031-01-01,256,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,71.26
2031-01-01,257,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,72.07
2031-01-01,258,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,77.1
2031-01-01,259,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,75.28
2031-01-01,260,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,89.41
2031-01-01,261,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,97.23
2031-01-01,262,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,69.72
2031-01-01,263,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,88.82
2031-01-01,264,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,81.6
2031-01-01,265,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,78.11
2031-01-01,266,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,87.12
2031-01-01,267,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,93.45
2031-01-01,268,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,85.58
2031-01-01,269,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,75.98
2031-01-01,270,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,85.11
2031-01-01,271,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,80.99
2031-01-01,272,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,71.82
2031-01-01,273,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,88.29
2031-01-01,274,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,90.86
2031-01-01,275,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,83.87
2031-01-01,276,Protéines d'insectes pour alimentation animale,De Oliveira,2.25,50.75,camion,99.99
2031-01-01,194,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,165.06
2031-01-01,196,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,166.76
2031-01-01,201,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,175.94
2031-01-01,202,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,180.52
2031-01-01,203,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,170.24
2031-01-01,205,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,165.64
2031-01-01,206,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,221.93
2031-01-01,207,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,190.06
2031-01-01,209,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,191.9
2031-01-01,211,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,180.82
2031-01-01,212,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,202.44
2031-01-01,214,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,197.8
2031-01-01,215,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,181.61
2031-01-01,219,Huile d'insectes,Debroux Ltd,3.16667,50.8,rail,211.8
